EVT168050OPTB;We cannot guarentee protection.;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME168060;Qatari Unrest;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC168060;The burden of Ottoman bureaucracy and rule has sparked an uprising in our Qatari dominion by Qatari nobles. Our officials in the Baghdad Vilayet dispatched soldiers to quell this rebellion who laid siege to the fort at Al Wajbah. Our soldiers were unable to take the fort and retreated back to our fort in Shebaka where the Qataris laid siege to it. After their water supply was cut off by the rebels, our soldiers surrendered and were given an opportunity to leave the peninsula in exchange for freeing Qatari prisoners.;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT168060OPTA;Blast!;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME168070;Qatar Desires Independence;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC168070;The question of our Qatari dominion has once again reared its ugly head. What will the future of Qatar be?;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT168070OPTA;Qatar will be independent.;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT168070OPTB;Abolish direct rule but require their loyalty.;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVT168070OPTC;They chose their fate years ago.;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME110080;$FROMCOUNTRY$ Seeks Protection;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC110080;"'I am giving myself and my country up to the $COUNTRY_ADJ$ Government under certain conditions which we may agree on between your Excellency and me. All those things I have given up into your hands..., they are still yours. I still continue to be the humble servant of the $COUNTRY_ADJ$ ruler.""\n\nWith the civilized countries looking to expand on their area, the chief of $FROMCOUNTRY$ became increasingly wary of a potential war. Today we received $FROMCOUNTRY_ADJ$ delegates looking for protection. In exchange for promising not to annex them, they would become our loyal subjects and adopt our religion.";;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVT110080OPTA;We welcome our new subjects.;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVT110080OPTB;They can fend off for themselves.;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME6016814;Removing Party Loyalty;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC6016814;This event will remove all party loyalty from the game start.;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVT6016814OPTA;As it should be.;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME97082;Crisis in the Pacific;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC97082;Through the past decade, several companies were founded to exploit the deposits of sodium nitrate in the Bolivian and Peruvian territories, mainly with British capital. The demand for this particular good brought money and stability to a lot of Andean countries and subsequently became known in some of them as the Guano Era. These companies however are based in Chile or have a majority share in the hands of Chilean investors, frequently politicians. On top of that, Chilean laborers are constantly crossing borders to work on this newly found richness, stirring the Chileans to claim these deposits for themselves. Relations between the involved nations grew cold and after the declaration of monopoly over the right to explore the salitreras, a new tax on foreign production of sodium nitrate and the expropriation of a few mines, a war in the region seems more than likely to break out.;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVT97082OPTA;Prepare for war.;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVT97082OPTB;Bid our time.;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVT97082OPTC;We don't need any of this. Let sleeping dogs lie.;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC97083;Through the past decade, several companies were founded to exploit the deposits of sodium nitrate in the Bolivian and Peruvian territories, mainly with British capital. The demand for this particular good brought money and stability to a lot of Andean countries and subsequently became known in some of them as the Guano Era. These companies however are based in Chile or have a majority share in the hands of Chilean investors, frequently politicians. On top of that, Chilean laborers are constantly crossing borders to work on this newly found richness, stirring the Chileans to claim these deposits for themselves. Relations between the involved nations grew cold and after the declaration of monopoly over the right to explore the salitreras, a new tax on foreign production of sodium nitrate and the expropriation of a few mines, a war in the region seems more than likely to break out. Several sightings of Chilean ships have been reported and if we don't take action now, we might lose our territory.;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME97081;An End to the Silver Rush;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC97081;In 1832 prospector Juan Godoy found a silver outcrop 50 km south of Copiapó in Chañarcillo. Godoy successfully claimed the discovered outcrop in his name and the name of José Godoy and Miguel Gallo. The finding attracted thousands of people to the place and generated significant wealth. During the heyday of Chañarcillo it produced more than 332 tons of silver ore until the deposits begun to be exhausted in 1874. But by 1855, Copiapó was already in decline. At the end of the silver rush, rich miners had diversified their assets into banking, agriculture, trade and commerce all over the region and $COUNTRY$.;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVT97081OPTA;Darn.;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME9990001;Territorial Integration;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME9990003;The Company Refuse;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME9990004;The Company Agrees;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC9990003;So be it then.;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME9990005;The End of British India;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME9990006;The British Crown Defeated;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC9990006;The EIC has defeated the British Crown for India.;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVT9990007OPTA;A dark day.;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME9990008;The End of the East India Company;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME9990010;A New Toy;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVT9990010OPTA;Neat!;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVT9990007OPTA;This simply will not stand.;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVT9990008OPTA;Let's see them try it!;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVT9990008OPTB;We will abide by their wishes.;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME9990016;The Formation of the East India Company;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC9990016;The East India Company is the colonial administration in British India.;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVTOPTA9990016;Let the Company prosper.;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC15310;As she makes her way through the city, dodging shadows as if they were $COUNTRY_ADJ$ soldiers, the illuminated clock-tower of the church seems to glare at her like a mean, infected yellow eye. She's already late, but class is still in session.\n\nAn underground university has formed in $PROVINCENAME$, providing higher education despite the ban on minority languages in academia.;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME90141;The $FROMCOUNTRY_ADJ$-$COUNTRY_ADJ$ $CAPITAL$ Treaty of $YEAR$;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC90141;$FROMCOUNTRY$ neglected the occupation of a large area in the Bight of Biafra to which it had historical rights, and the $COUNTRY_ADJ$ have been busily expanding their occupation at the expense of the area claimed by $FROMCOUNTRY$. That's what they claim, at least, and the other Great Powers seem to mostly agree with them. A settlement was proposed where they would get a part of what they claim and the issue would be solved. Based on the terms of the treaty, Rio Muni would be relieved of all conflicting claims. $FROMCOUNTRY$ would be left with a mere 26,000 km2 out of the 300,000 stretching east to the Ubangi river which they initially claimed. We can, of course, ignore all this, but our reputation would surely suffer.;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVT90141OPTA;They will have their land.;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVT90141OPTB;No deal.;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVT13370OPTA;For the glory of the Qing dynasty!;;;;;;;;;;;;;;;;;;;;;.;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVT13365OPTA;The land belongs to us!;;;;;;;;;;;;;;;;;;;;;.;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVT13365OPTB;Disavow all knowledge of their activities.;;;;;;;;;;;;;;;;;;;;;.;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC12080;A strange fever has erupted among the livestock in $PROVINCENAME$, and the livestock are reported dying en masse. The veterinarian at the local garrison has been criss-crossing the province trying to what little can be done to stave off the effects of this, apparently quite contagious, disease. While the disease itself will eventually dissipate, the question of reimbursement for hundreds of ruined farmers and their families still requires attention.;;;;;;;;;;;;;;;;;;;;;.;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC36941;It happened that a slave girl belonging to Heke, Kotiro by name, was living at Kororareka with a butcher named Lord. Heke, having a colourable right to recover his slave. A karere [messenger] was sent ahead, to announce the intention and the message was delivered to the woman in the butcher's shop. Kotiro answering contemptuously of their power to take her away, pointing to one of the hogs, said, ina a Heke [that is Heke]. In any event Heke used the insult as a reason to enter the town, to demand payment from Lord as compensation for the insult. Satisfaction was refused: for several days Heke and his warriors remained in the town persisting in the demand, but, in reality, feeling their way, trying the temper of the Pakeha. They then proceeded to the flagstaff, which they deliberately cut down, purposely with the intention of insulting the government, and of expressing their contempt of $COUNTRY_ADJ$ authority.\nDisenchanted with $COUNTRY_ADJ$ authority and in conflict over the Treaty of Waitangi, Maori Chief Hone Heke had the flagstaff in Kororareka repeatedly chopped down in protest.;;;;;;;;;;;;;;;;;;;;.;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME31100;The Discovery of Troy;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC31100;"In excavating this wall further and directly by the side of the palace of King Priam, I came upon a large copper article of the most remarkable form, which attracted my attention all the more as I thought I saw gold behind it. In order to withdraw the treasure from the greed of my workmen, and to save it for archeology, I immediately had lunch break called and while the men were eating and resting, I cut out the Treasure with a large knife. It would, however, have been impossible for me to have removed the Treasure without the help of my dear wife, who stood by me ready to pack the things which I cut out in her shawl and to carry them away.\nA $COUNTRY_ADJ$ archaeologist unearthed the remains of the lost city of Troy in Anatolia as well other numerous findings of the so called ""Aegean civilizations"". The treasures found where named ""Priam's treasure"" and were acquired by several $CAPITAL$ museums. These discoveries led to an explosion of talent in archeology and captured the imagination of millions.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;
EVTNAME21527;The $YEAR$ $PROVINCENAME$ Earthquake;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
EVTDESC21527;Countless gained the open streets before the final crash came. Walls fell to the right of them, roofs crashed to the left of them, cornices and chimneys toppled before them, while death stalked in their wake to destroy any who hesitated or paused. Other countless were too late or were held prisoners of jammed doors and fallen stairways.\nIn $YEAR$ an earthquake struck $PROVINCENAME$, greatly damaging buildings. While $COUNTRY_ADJ$ authorities are still counting the injured and calculating the damage costs, relief and aid is slowly arriving.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
EVTNAME46800;The Lost City of the Incas;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;
EVTDESC46800;"Believed to be a estate built for the Inca emperor Pachacuti, Machu Picchu was built around 1450 but it was abandoned a century later at the time of the Spanish Conquest. Although known locally, it was not known to the Spanish during the colonial period and remained unknown to the outside world until a $COUNTRY_ADJ$ historian brought it to international attention in $YEAR$. Machu Picchu was built in the classical Inca style, with polished dry-stone walls. Its three primary structures are the Inti Watana, the Temple of the Sun, and the Room of the Three Windows. $COUNTRY_ADJ$ researchers believe this to be the fabled ""Lost City of the Incas"", the last Inca capital, founded by Manco Inca but lost to the ages, the fire and the steel of the Spanish conquest.";;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTOPTA46800;At last the mystery is solved.;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME30089;The Armenian Community in $PROVINCENAME$;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC30089;Due to incentives and new legislation passed by the Armenian government, the Armenians in our lands are leaving for their newly established nation. We could try and match these incentives to make them stay, or we can simply let them go and return from their diaspora.;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME21526;$YEAR$ Messina Earthquake;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC21526;The earth began to pulsate. Slowly and in rhythmic measure at first as though trying its strength and then with a wild and frenzied burst like  the dance of a million imps. It rocked not only Messina, but half of Sicily and all of Calabria like a raft in a storm. The first crash from the heavens reached every ear in Messina. The houses had begun to vomit terror-stricken men before even the fantastic dance of earth began. Full well did those who dwelt in the shadow of majestic but death-dealing Etna know what the artillery of the heavens portended. Science may present its theories. Those who dwell in the shadow of death have no use for them.\nAt least 91% of structures in Messina were destroyed or irreparably damaged and tens of thousands were killed. The ensuing tsunami, fires and chaos amplified the destruction, with the $COUNTRY_ADJ$ government completely losing control over the affected areas. It was the most destructive earthquake to ever strike Europe.;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTNAME21525;The Great Neapolitan Earthquake;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
EVTDESC21525;At night and centered in the town of Montemurro, an earthquake shook the province of Potenza, in southern Italy. Several towns were destroyed, and estimated fatalities were number in the thousands. At this time it, it is the third largest known earthquake, with the main places suffering damage being Potenza, Polla, Diano, Sala, and Padula in the Val di Diano, and Tito, Sarconi, Marsico Nuovo, Saponara, and Montemurro. The latter two places, along with Padula and Polla, were virtually completely destroyed.;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
